player_name,pitcher,n_pitches,velo,whiff,zone,tot_xrv,cPV_plus
Jeffrey Springs,605488,2847,85.2163329820864,0.12047769582016157,0.6297857393747804,-3.206355745093166,93.0
Cade Horton,690990,1788,90.86733780760626,0.12472035794183445,0.6582774049217002,-2.085493104255493,92.8
Graham Ashcraft,668933,1039,93.7414821944177,0.14918190567853706,0.6592877767083735,-1.2450219168261405,92.6
Spencer Bivens,702352,1294,91.05293663060279,0.08346213292117466,0.6692426584234931,-1.636783175941075,92.3
Brayan Bello,678394,2641,91.33684210526316,0.09125331313896251,0.6205982582355168,-3.421907745608822,92.1
Tanner Gordon,685299,1244,88.22717041800644,0.09565916398713827,0.6760450160771704,-1.607352394754653,92.1
Lucas Erceg,668674,963,92.5956386292835,0.12045690550363447,0.6365524402907581,-1.2413835465492342,92.1
Corbin Burnes,669203,1009,90.55867195242814,0.11892963330029732,0.6362735381565907,-1.3484459260722141,91.9
Ryne Stanek,592773,1063,94.02229539040451,0.1458137347130762,0.6406396989651929,-1.4102881746669076,91.9
Jeff Hoffman,656546,1127,92.04099378881988,0.160603371783496,0.6619343389529725,-1.5296735853947174,91.8
Colin Rea,607067,2533,89.4233714962495,0.10461902881958153,0.6502171338333992,-3.480234552781454,91.7
Andrés Muñoz,662253,1035,91.95777777777778,0.17198067632850242,0.6444444444444445,-1.421043163179134,91.7
Jack Flaherty,656427,2831,86.98837866478276,0.12469092193571177,0.6361709643235606,-3.9232379464449876,91.6
Grant Anderson,681982,1158,88.10120898100172,0.14853195164075994,0.6398963730569949,-1.6287729887995388,91.5
Matt Festa,670036,817,88.5297429620563,0.14075887392900857,0.6793145654834761,-1.1563295411694883,91.4
Merrill Kelly,518876,2833,89.3050829509354,0.11860218849276385,0.6569008118602189,-4.156092074964558,91.2
Jake Bird,656234,957,86.99561128526646,0.12330198537095088,0.6687565308254964,-1.3947174776801097,91.2
Dustin May,669160,2169,90.65915168280314,0.09036422314430613,0.6376210235131397,-3.1524545460370907,91.2
Eduardo Rodríguez,593958,2588,89.42017001545595,0.10857805255023184,0.6275115919629057,-3.8183325054529247,91.1
Ryan Zeferjahn,666171,1029,90.49008746355685,0.1360544217687075,0.6161321671525753,-1.5329497540341581,91.0
Tyler Kinley,641755,1225,88.68375510204082,0.15346938775510205,0.643265306122449,-1.860796352564244,90.9
Quinn Priester,682990,2468,90.16782820097245,0.11304700162074555,0.6276337115072933,-3.7346431320948312,90.9
Kolby Allard,663465,1000,85.0121,0.096,0.673,-1.5179132504329385,90.9
Kumar Rocker,677958,1127,90.89556344276842,0.12422360248447205,0.64773735581189,-1.7400084789764296,90.8
Tylor Megill,656731,1234,90.83897893030795,0.13776337115072934,0.6239870340356564,-1.9290001819576528,90.6
Robbie Ray,592662,3069,89.61942000651678,0.1371782339524275,0.6370153144346693,-4.896347741234876,90.5
Stephen Kolek,663568,1689,90.38425103611604,0.08288928359976318,0.6417998815867377,-2.7076581760561567,90.4
Wandy Peralta,593974,1138,91.89789103690686,0.140597539543058,0.6309314586994728,-1.841740580929969,90.3
Victor Vodnik,680767,919,95.1531011969532,0.11643090315560392,0.5799782372143635,-1.527977968086243,90.1
Simeon Woods richardson,680573,1878,87.97124600638978,0.11554845580404687,0.6309904153354633,-3.1356382949530954,90.1
Yuki Matsui,673513,1063,87.4101599247413,0.14863593603010347,0.6105362182502352,-1.8157542668315791,89.9
Mike King,650633,1219,89.16784249384742,0.1140278917145201,0.6185397867104184,-2.152967281133295,89.6
Reese Olson,681857,1159,89.6190681622088,0.13201035375323555,0.6117342536669542,-2.110255437628895,89.3
Davis Martin,663436,2307,90.40979627221499,0.10663198959687907,0.6345903771131339,-4.19727398168876,89.3
Gavin Williams,668909,2925,90.64519658119659,0.1264957264957265,0.6160683760683761,-5.378536128446726,89.2
Tristan Beck,663941,817,87.92741738066096,0.11260709914320685,0.6621787025703795,-1.4980893698954523,89.2
Edwin Uceta,670955,1214,90.72907742998353,0.1886326194398682,0.6540362438220758,-2.22375706888106,89.2
Joe Ross,605452,862,91.86705336426914,0.1136890951276102,0.642691415313225,-1.6131359100633735,89.0
Jack Leiter,683004,2583,92.35067750677506,0.11614401858304298,0.6279519938056524,-4.850256980463808,88.9
J. t. Ginn,669372,1575,90.8464126984127,0.12317460317460317,0.5961904761904762,-3.0872080111500546,88.5
Mackenzie Gore,669022,2818,89.79361249112846,0.14655784244144784,0.6295244854506742,-5.59333115818646,88.4
Bryce Elder,693821,2514,88.59315831344472,0.10421638822593476,0.6276849642004774,-5.0505531469470535,88.2
Angel Chivilli,683409,1022,92.78590998043053,0.1487279843444227,0.62720156555773,-2.0606543459491538,88.2
José Berríos,621244,2583,88.49728997289972,0.10143244289585752,0.6341463414634146,-5.347241898880306,87.9
Brandon Eisert,685126,1216,86.21365131578948,0.14967105263157895,0.6101973684210527,-2.568405812196089,87.7
Erick Fedde,607200,2369,88.9806247361756,0.08020261713803292,0.6091177712114816,-4.99468553954675,87.7
Luis Ortiz,682847,1501,91.84796802131912,0.13391072618254496,0.6442371752165224,-3.171697398806693,87.7
Emerson Hancock,676106,1423,91.09100491918483,0.09978917779339423,0.6479269149683766,-3.047582087417922,87.5
Logan Evans,688138,1338,87.6839312406577,0.08744394618834081,0.6270553064275037,-2.8618951247640507,87.5
Michael Lorenzen,547179,2318,88.21738567730802,0.11259706643658327,0.636755823986195,-5.007263333266759,87.4
Brady Singer,663903,2850,87.76508771929825,0.10631578947368421,0.6231578947368421,-6.193003831515893,87.4
Martín Pérez,527048,902,85.35498891352549,0.08869179600886919,0.6097560975609756,-1.983695012710903,87.2
Clay Holmes,605280,2764,89.35296671490593,0.09913169319826338,0.6280752532561505,-6.066141253377578,87.2
Valente Bellozo,678368,1322,84.58003025718608,0.10060514372163389,0.6414523449319214,-2.9780991445802485,86.9
Jacob Lopez,682052,1666,85.3341536614646,0.1290516206482593,0.6230492196878752,-3.7755046926643274,86.8
Carlos Carrasco,471911,779,86.64454428754814,0.10269576379974327,0.6059050064184852,-1.7704119726430974,86.8
Shane Smith,681343,2419,92.03712277800743,0.13311285655229432,0.6329061595700702,-5.5381695940996805,86.7
Brennan Bernardino,657514,833,85.53793517406963,0.08403361344537816,0.631452581032413,-1.972393682706138,86.3
José Ureña,570632,934,91.7595289079229,0.09528907922912205,0.6209850107066381,-2.220800183949444,86.2
Grant Holmes,656550,1964,89.13772912423626,0.14358452138492872,0.629837067209776,-4.763897289491553,86.0
Bryse Wilson,669060,854,88.17658079625294,0.07845433255269321,0.6217798594847775,-2.071321285794558,86.0
Ronel Blanco,669854,793,87.03493064312737,0.15132408575031525,0.6317780580075663,-1.9686405938845857,85.7
Osvaldo Bido,674370,1378,90.62989840348331,0.12409288824383163,0.6393323657474601,-3.5168290393491044,85.3
Jorge Alcalá,660896,1058,93.2241965973535,0.1219281663516068,0.6389413988657845,-2.7431449689925116,85.1
Taj Bradley,671737,2272,91.83459507042254,0.11619718309859155,0.625,-5.974234944012528,84.9
Andre Pallante,669467,2720,90.23011029411765,0.10220588235294117,0.6088235294117647,-7.365689179021069,84.5
Tyler Anderson,542881,2339,84.28888413852074,0.12227447627191107,0.639162035057717,-6.412414925627761,84.3
Joey Cantillo,676282,1637,84.31405009163103,0.12828344532681735,0.6261453879047038,-4.5118036921095195,84.2
Joe Boyle,671212,934,94.90214132762313,0.12740899357601712,0.6102783725910065,-2.5753717579329285,84.2
Jonathan Cannon,686563,1793,88.96960401561628,0.10373675404350251,0.6263245956497491,-5.044022206686075,83.9
Taijuan Walker,592836,2061,87.45424551188744,0.08345463367297429,0.6249393498301795,-5.884552124887252,83.7
Bradley Blalock,687134,1033,89.72284607938045,0.0755082284607938,0.616650532429816,-2.952894198622749,83.6
Charlie Morton,450203,2548,88.06291208791208,0.13069073783359497,0.6314756671899528,-7.296480525650105,83.6
Tony Santillan,663574,1230,92.76235772357724,0.13414634146341464,0.6455284552845528,-3.608419666465604,83.2
