pitcher,pitch_type,n_pitches,tot_xrv,velo,hb,ivb,whiff,zone,cpv_per_100,pitch_cPV_plus,player_name
518876,FC,571,-1.7753778369823403,90.62416812609457,-0.24127845884413313,0.9903327495621717,0.07705779334500876,0.6795096322241682,-0.31092431470794046,85.5,Merrill Kelly
518876,FF,658,-2.603789847654268,91.85015197568389,-0.7915805471124621,1.2351215805471125,0.10486322188449848,0.6565349544072948,-0.3957127428046,81.1,Merrill Kelly
518876,SI,365,-0.4643455763996043,92.31479452054795,-1.384109589041096,0.5107945205479452,0.03561643835616438,0.6520547945205479,-0.12721796613687789,95.0,Merrill Kelly
518876,SL,198,0.395499944939899,85.79848484848485,0.17232323232323232,0.2833333333333333,0.16161616161616163,0.6060606060606061,0.1997474469393429,111.8,Merrill Kelly
519141,FF,614,3.328624351801099,92.7285016286645,0.09633550488599349,1.421416938110749,0.1254071661237785,0.7133550488599348,0.5421212299350324,129.5,Drew Pomeranz
519141,KC,186,-0.7779531502386696,83.72150537634408,-0.34161290322580645,-0.9082795698924732,0.11290322580645161,0.521505376344086,-0.4182543818487471,80.0,Drew Pomeranz
519151,CH,36,-0.6093769364285452,88.65833333333333,-0.8761111111111111,0.4222222222222222,0.05555555555555555,0.3611111111111111,-1.6927137123015146,14.3,Ryan Pressly
519151,CU,159,0.9429393928796528,81.32515723270441,1.360062893081761,-0.9969182389937107,0.12578616352201258,0.6163522012578616,0.5930436433205364,132.1,Ryan Pressly
519151,FF,239,1.0712669762681908,93.36861924686193,0.015271966527196652,1.3297071129707114,0.04602510460251046,0.7322175732217573,0.4482288603632597,124.6,Ryan Pressly
519151,SI,77,-1.2524648943065275,93.36363636363636,-1.1042857142857143,0.7593506493506493,0.07792207792207792,0.44155844155844154,-1.6265777848136722,17.7,Ryan Pressly
519151,SL,134,0.29204759238079353,88.77537313432836,0.3961194029850746,0.21895522388059702,0.1044776119402985,0.6791044776119403,0.21794596446327877,112.8,Ryan Pressly
519242,CH,154,0.9150935510194611,86.83636363636363,1.3761688311688312,-0.030129870129870128,0.12337662337662338,0.6103896103896104,0.5942165915710786,132.2,Chris Sale
519242,FF,846,1.7665181279768105,94.83463356973996,1.2467375886524823,0.7750709219858156,0.1016548463356974,0.6796690307328606,0.20880828935896106,112.3,Chris Sale
519242,SI,71,0.30024515021591264,93.95070422535211,1.5305633802816903,0.15422535211267605,0.09859154929577464,0.7887323943661971,0.4228804932618488,123.3,Chris Sale
519242,SL,960,3.8113804306873917,79.07375,-0.8791041666666667,-0.24240625000000002,0.19479166666666667,0.6583333333333333,0.3970187948632699,122.0,Chris Sale
527048,CH,260,0.22674737571918624,82.27153846153846,1.2079615384615385,0.7729230769230769,0.15384615384615385,0.573076923076923,0.08721052912276395,106.0,Martín Pérez
527048,CU,75,-0.4354969790013046,76.36266666666667,-0.47159999999999996,-0.27266666666666667,0.04,0.5866666666666667,-0.5806626386684061,71.6,Martín Pérez
527048,FC,255,-1.0386949793925417,85.99254901960784,-0.047254901960784315,0.9227843137254902,0.08627450980392157,0.611764705882353,-0.40733136446766344,80.5,Martín Pérez
527048,FF,32,-0.1856056500915257,89.615625,0.8821875,1.2590625,0.03125,0.59375,-0.5800176565360178,71.6,Martín Pérez
527048,SI,280,-0.5506447799447173,89.5592857142857,1.3199285714285713,0.7985357142857143,0.05,0.65,-0.19665884998025618,91.4,Martín Pérez
542881,CH,795,-7.186025916279562,78.67559748427672,1.0958616352201258,1.0185283018867926,0.20125786163522014,0.6628930817610063,-0.9039026309785613,54.9,Tyler Anderson
542881,CU,6,-0.28971721758448055,69.18333333333334,-0.24833333333333332,-0.79,0.0,0.16666666666666666,-4.8286202930746756,-147.4,Tyler Anderson
542881,FC,480,-3.5388089133482294,84.35270833333334,-0.14175000000000001,1.1132708333333334,0.08541666666666667,0.5645833333333333,-0.7372518569475478,63.5,Tyler Anderson
542881,FF,892,4.306645422378208,89.28778026905829,0.5716367713004484,1.62347533632287,0.07623318385650224,0.67152466367713,0.48280778277782593,126.4,Tyler Anderson
542881,SI,85,0.36211533124440437,88.46117647058823,1.3611764705882354,0.8688235294117647,0.07058823529411765,0.6235294117647059,0.42601803675812283,123.5,Tyler Anderson
542881,SL,81,-0.06662363203810023,80.69506172839506,-0.2514814814814815,0.4944444444444444,0.13580246913580246,0.5432098765432098,-0.08225139757790152,97.3,Tyler Anderson
542888,FC,269,0.6230808718864416,90.83531598513011,0.35520446096654273,0.7984014869888476,0.09665427509293681,0.6914498141263941,0.23162857690945785,113.5,Shawn Armstrong
542888,FF,323,-1.1070993278030088,93.52321981424149,-0.4529411764705883,1.310123839009288,0.17027863777089783,0.6625386996904025,-0.3427552098461328,83.9,Shawn Armstrong
542888,SI,264,-0.3582094776716609,94.10795454545455,-1.2867424242424241,0.906060606060606,0.045454545454545456,0.7083333333333334,-0.13568540820896247,94.5,Shawn Armstrong
542888,ST,261,0.20421780828445396,85.08275862068965,1.0333333333333332,0.825632183908046,0.1417624521072797,0.5900383141762452,0.07824437099021225,105.6,Shawn Armstrong
542888,SV,1,-0.026600641153983265,84.6,0.95,-0.28,0.0,0.0,-2.6600641153983267,-35.6,Shawn Armstrong
543056,CH,1,-0.03158694178725256,79.7,0.83,1.15,0.0,0.0,-3.158694178725256,-61.3,Danny Coulombe
543056,FC,285,0.7092056325920876,85.24631578947368,-0.4389122807017544,0.21403508771929824,0.21754385964912282,0.7403508771929824,0.2488440816112588,114.4,Danny Coulombe
543056,FF,141,-0.513123857471496,90.29290780141844,0.018936170212765956,1.2206382978723405,0.10638297872340426,0.5673758865248227,-0.3639176294124085,82.8,Danny Coulombe
543056,KC,20,-0.12837129154384014,78.5,-0.368,-1.5275,0.1,0.45,-0.6418564577192006,68.5,Danny Coulombe
543056,SI,138,-0.5708113646168906,90.22753623188406,0.8950724637681159,1.1001449275362318,0.036231884057971016,0.5869565217391305,-0.41363142363542804,80.2,Danny Coulombe
543056,ST,134,-0.6480559968379432,80.76716417910447,-0.9805970149253732,-0.40932835820895525,0.12686567164179105,0.6119402985074627,-0.48362387823727104,76.6,Danny Coulombe
543101,FF,114,0.021849070436320662,93.91578947368421,-1.0439473684210527,1.2690350877192982,0.06140350877192982,0.6403508771929824,0.019165851259930405,102.5,Anthony Desclafani
543101,FS,129,-0.938936359604126,83.59922480620155,-0.6986046511627907,0.002403100775193799,0.21705426356589147,0.5503875968992248,-0.7278576431039737,64.0,Anthony Desclafani
543101,KC,136,-0.466411859212503,83.20808823529411,1.2473529411764706,-0.058676470588235295,0.11764705882352941,0.6176470588235294,-0.34294989647978164,83.9,Anthony Desclafani
543101,SI,113,0.2440300095661642,94.05486725663718,-1.3852212389380532,0.8052212389380531,0.05309734513274336,0.7079646017699115,0.2159557606780214,112.7,Anthony Desclafani
543101,SL,140,-0.09051561286570514,88.16642857142857,0.36078571428571427,0.4062857142857143,0.14285714285714285,0.6642857142857143,-0.06465400918978938,98.2,Anthony Desclafani
543101,ST,2,-0.03228369376965422,80.85,2.21,0.12,0.0,0.0,-1.614184688482711,18.3,Anthony Desclafani
543135,CU,379,-1.6299300971485362,75.83482849604222,0.7255408970976254,-0.696490765171504,0.19525065963060687,0.6226912928759895,-0.4300607116486903,79.4,Nathan Eovaldi
543135,FC,385,1.1466625862164979,90.49454545454546,0.03574025974025974,0.9581558441558441,0.0987012987012987,0.7064935064935065,0.2978344379783111,116.9,Nathan Eovaldi
543135,FF,432,1.919486462260719,94.11574074074075,-1.1100462962962963,1.0825925925925926,0.06018518518518518,0.6504629629629629,0.444325569967759,124.4,Nathan Eovaldi
543135,FS,603,1.0513598464223735,87.61094527363184,-1.031558872305141,0.01772802653399668,0.208955223880597,0.6716417910447762,0.17435486673671202,110.5,Nathan Eovaldi
543135,SI,97,0.6491366266325549,93.34226804123712,-1.4680412371134022,0.7956701030927835,0.061855670103092786,0.8144329896907216,0.6692130171469638,136.0,Nathan Eovaldi
